LeftPosition,RightPosition,LeftVelocity,RightVelocity,LeftAcceleration,RightAcceleration,Heading
-34.606574367645415,-23.363212794717366,-99.95886424626651,-57.12368313628171,23.807554225177928,-23.80755422517792,334.4669225755089
-35.605961739868015,-23.93840869821881,-99.93873722226009,-57.51959035014441,27.93556783309641,-27.93556783309641,333.47992181921467
-36.60510875030986,-24.51818320542744,-99.91470104418477,-57.977450720863025,31.802607405940424,-31.80260740594039,332.50318876730563
-37.60421664300954,-25.103259874532448,-99.9107892699686,-58.5076669105008,-216.85578039708332,-183.14421960291656,331.5381703943197
-38.60396153193423,-25.694609631572533,-99.97448889246908,-59.134975704008525,38.80601710504114,-38.80601710504114,330.58618580597386
-39.60343753982621,-26.292232497895277,-99.947600789198,-59.762286632274524,41.85148094315691,-41.85148094315695,329.64853167685476
-40.60259816388237,-26.89659176856541,-99.9160624056159,-60.43592706701345,44.60977663340889,-44.60977663340886,328.7264109223837
-41.601398114396964,-27.508111128688057,-99.87999505145956,-61.151936012264514,47.081591254414754,-47.08159125441477,327.82092264641585
-42.60025744128026,-28.127462372752905,-99.88593268833021,-61.935124406485,-197.58846217062387,-202.4115378293762,326.9330720261941
-43.5997679666972,-28.755397081183016,-99.95105254169404,-62.79347084301098,51.3427367552223,-51.34273675522231,326.0637038139526
-44.59883416286779,-29.39156897407934,-99.90661961705908,-63.61718928963251,52.99593951809693,-52.99593951809695,325.2136994595304
-45.59741209830203,-30.03624465174987,-99.85779354342381,-64.46756776705288,54.38982211799739,-54.38982211799736,324.383822690837
-46.59665932385717,-30.690439640586433,-99.92472255551341,-65.4194988836566,-186.06728905950436,-213.9327109404957,323.5747083319589
-47.595835435216046,-31.35390711130859,-99.91761113588746,-66.34674707221575,56.642351982194704,-56.64235198219469,322.7868579407615
-48.59442445516407,-32.02649607567611,-99.85890199480228,-67.25889643675136,57.341918978835714,-57.341918978835686,322.02086094658574
-49.5936760760184,-32.70921526929571,-99.92516208543287,-68.27191936196039,-179.6512340648368,-220.34876593516313,321.27711742673233
-50.59271113762872,-33.401605752520844,-99.90350616103183,-69.23904832251327,58.34825213408523,-58.3482521340852,320.55589574214474
-51.591064487324026,-34.103444232578575,-99.835334969531,-70.18384800577286,58.48814511067241,-58.48814511067244,319.857585364173
-52.59042194224587,-34.81600227322629,-99.93574549218422,-71.25580406477107,58.675255940970054,-58.67525594097004,319.18232660929556
-53.589039165724685,-35.538097778712384,-99.86172234788151,-72.20955054860971,58.523336755778686,-58.5233367557787,318.5303132859372
-54.58858249547287,-36.27097474114757,-99.9543329748185,-73.2876962435185,58.448007042300155,-58.44800704230011,317.9016728815751
-55.58733261859283,-37.013392569942425,-99.87501231199619,-74.24178287948561,58.06841422348339,-58.06841422348336,317.2964154151623
-56.58688678835198,-37.76653914923313,-99.95541697591537,-75.31465792907048,-170.3313214703954,-229.66867852960448,316.7146263950133
-57.58563999369921,-38.52919183631809,-99.87532053472273,-76.26526870849582,57.24428064594779,-57.24428064594779,316.15622221267273
-58.58514997973981,-39.30251242014529,-99.95099860405968,-77.33205838272029,56.82052080344199,-56.82052080344197,315.6212156048341
-59.58378423750643,-40.08519941369182,-99.86342577666167,-78.26869935465294,56.163705466666286,-56.16370546666627,315.10949002720474
-60.58309359875605,-40.87841995092869,-99.9309361249623,-79.32205372368671,55.64604163107432,-55.64604163107432,314.62096677175725
-61.581771721606884,-41.68108415877159,-99.86781228508369,-80.26642078428995,-166.80440387048694,-233.19559612951306,314.155544095271
-62.580774718181665,-42.49390008726817,-99.90029965747834,-81.28159284965807,54.3632605872228,-54.36326058722277,313.71304907117536
-63.5803272049425,-43.316997426132716,-99.9552486760834,-82.30973388645448,53.78735002146773,-53.7873500214677,313.29339752855884
-64.57893049199377,-44.149075736032074,-99.86032870512716,-83.20783098993579,53.05590548479836,-53.05590548479837,312.89641453611415
-65.5780161126737,-44.99126107406511,-99.90856206799165,-84.21853380330336,52.49080393505344,-52.49080393505344,312.52195467223595
-66.57754055603348,-45.84346457484077,-99.95244433597954,-85.22035007756658,51.94140069308228,-51.94140069308231,312.16989914858067
-67.57640779004419,-46.70469203718874,-99.88672340107095,-86.12274623479661,-163.4923569369776,-236.50764306302253,311.84009803779895
-68.57532994368349,-47.57549897794798,-99.89221536393026,-87.0806940759235,50.7812814320054,-50.781281432005414,311.53241225186554
-69.57459528201353,-48.45609306002171,-99.92653383300444,-88.05940820737243,50.325879878945806,-50.32587987894579,311.24674512040133
-70.57416837663219,-49.34640898029239,-99.95730946186578,-89.03159202706817,49.913323138447026,-49.91332313844701,310.98299342137426
-71.573360445184,-50.24580079867062,-99.91920685518069,-89.93918183782371,-161.02870399082946,-238.97129600917054,310.74106985652395
-72.5721630079398,-51.15423175804693,-99.88025627558092,-90.84309593763096,49.11267963088054,-49.11267963088054,310.52090461286156
-73.57119317394833,-52.0722500718343,-99.90301660085184,-91.80183137873654,48.864006667685864,-48.864006667685864,310.322468464894
-74.57042148828674,-52.99983287782355,-99.9228314338414,-92.75828059892552,48.679179648290315,-48.6791796482903,310.145750088126
-75.56981991262906,-53.93697074204821,-99.93984243423164,-93.71378642246601,48.563002017116055,-48.563002017116055,309.9907652947432
-76.56936171892663,-54.88366889516218,-99.95418062975762,-94.6698153113972,48.520191418187444,-48.52019141818746,309.85755905369575
-77.56902114620584,-55.83994801930909,-99.96594272792194,-95.627912414691,48.55541818587575,-48.55541818587575,309.7462122440727
-78.56857411780048,-56.805652940250845,-99.95529715946448,-96.57049209417563,-154.790652248441,-245.20934775155905,309.65684244475415
-79.56790469741189,-57.78074521751369,-99.93305796114032,-97.50922772628434,-153.62427604099773,-246.37572395900222,309.589606981965
-80.567089835844,-58.765392084660135,-99.91851384321146,-98.46468671464416,-152.35581895653021,-247.64418104346979,309.544705033141
-81.5662044332835,-59.75978119505678,-99.91145974395066,-99.43891103966446,-150.97848047977627,-249.02151952022373,309.52238158489376
-82.55989681326957,-60.758655588190294,-99.36923799860719,-99.88743931335111,49.45133789483089,-49.45133789483089,309.52291339827264
-83.54376783171836,-61.757511912491324,-98.38710184487769,-99.8856324301027,49.06179761746658,-49.06179761746658,309.54628977513585
-84.51790717120814,-62.756323926912906,-97.4139339489784,-99.8812014421578,48.76903796969099,-48.76903796969099,309.59223238224826
-85.48247511089362,-63.755158724243664,-96.45679396854867,-99.88347973307559,245.08655120574002,154.9134487942601,309.66049927731024
-86.43780859845772,-64.75428983404292,-95.53334875641086,-99.91311097992524,244.01935758909667,155.98064241090333,309.75089266941546
-87.38403717368432,-65.7537984277124,-94.62285752265956,-99.95085936694807,243.04126330879268,156.95873669120743,309.8632564020464
-88.3209497625635,-66.75342212740019,-93.6912588879181,-99.96236996877842,48.58941119867399,-48.58941119867401,309.997473696648
-89.2483067101748,-67.75287630011654,-92.73569476113036,-99.94541727163536,48.709118289899166,-48.709118289899166,310.153467341376
-90.16609830406175,-68.75213318602546,-91.77915938869523,-99.92568859089192,48.89731937207474,-48.89731937207474,310.3311913922907
-91.07430139729605,-69.75116361492326,-90.82030932343096,-99.90304288977964,49.149205832355,-49.149205832355,310.53063203530235
-91.97288027775156,-70.74993665153637,-89.85788804555065,-99.87730366131103,49.45980034261553,-49.459800342615544,310.751804358566
-92.86252504455025,-71.74924746122039,-88.96447667986992,-99.93108096840244,238.2952916789684,161.7047083210316,310.9947457214126
-93.74288564150756,-72.74874628466684,-88.03605969573074,-99.94988234464493,50.37115575494208,-50.37115575494208,311.2595100697352
-94.61345693980786,-73.74790408076505,-87.05712983003106,-99.91577960982151,50.829022880646924,-50.82902288064691,311.5461936082643
-95.4741653182124,-74.74668326206864,-86.070837840454,-99.87791813035943,51.323344981729015,-51.32334498172903,311.8549005108265
-96.32576105199875,-75.74601838394075,-85.15957337863551,-99.93351218721094,235.9849804300605,164.0150195699394,312.1857432970681
-97.1677027950825,-76.74534759956994,-84.19417430837517,-99.9329215629186,52.54459373306606,-52.54459373306607,312.5388282605192
-97.99953490014492,-77.74419709145813,-83.18321050624229,-99.88494918881946,53.11102496604357,-53.11102496604356,312.91432082997574
-98.82183074840388,-78.74332844837807,-82.22958482589668,-99.91313569199333,234.3542124806585,165.64578751934144,313.3123650706927
-99.6343944342286,-79.7425836876247,-81.25636858247125,-99.92552392466388,54.42016282287274,-54.42016282287274,313.73306476687765
-100.43658371110743,-80.74124285413912,-80.21892768788368,-99.86591665144172,54.985585799883616,-54.9855857998836,314.1766087986701
-101.22954608748908,-81.74081037624394,-79.29623763816561,-99.95675221048204,55.70296926000793,-55.70296926000792,314.64311706603945
-102.0119725372483,-82.73970517779786,-78.24264497592198,-99.88948015539138,56.21973848062679,-56.219738480626745,315.132697459568
-102.7844837907893,-83.73877279151984,-77.25112535409974,-99.90676137219717,231.21827320255912,168.78172679744094,315.64551617171816
-103.54687090746073,-84.73779156728058,-76.23871166714274,-99.90187757607454,57.297010775894265,-57.297010775894265,316.1815956959924
-104.29895263001644,-85.73655543825457,-75.20817225557163,-99.87638709739862,229.53533234056545,170.46466765943455,316.74109582456
-105.04110101485547,-86.73557500533035,-74.21483848390318,-99.9019567075772,58.11512881754898,-58.11512881754899,317.32396789558715
-105.7730079118903,-87.7344355613502,-73.19068970348309,-99.88605560198451,227.53109859231012,172.46890140768988,317.93032645163566
-106.49483181922308,-88.73332438298232,-72.18239073327791,-99.88888216321206,58.560936874293034,-58.560936874293034,318.5600409708601
-107.2069476553368,-89.73271563889196,-71.2115836113719,-99.93912559096384,225.10922618202125,174.8907738179787,319.21315686502703
-107.90851474568896,-90.73134037829284,-70.15670903521496,-99.86247394008748,58.51321148554313,-58.51321148554313,319.88945840263176
-108.60063451727378,-91.73064615154345,-69.21197715848207,-99.93057732506172,58.36575296121652,-58.36575296121651,320.5888551700598
-109.28233213546312,-92.72906419230789,-68.16976181893398,-99.84180407644396,220.1659247980491,179.834075201951,321.3111182848426
-109.95465512080953,-93.727919191277,-67.23229853464109,-99.88549989691121,57.34141755845489,-57.34141755845488,322.0558954578463
-110.61785989252743,-94.72735800164011,-66.32047717179056,-99.94388103631128,56.63146999495996,-56.63146999495997,322.8229330963218
-111.2710631586453,-95.72574179439378,-65.32032661178715,-99.83837927536757,213.7233511910165,186.2766488089834,323.6117639250334
-111.9154866597929,-96.72457190635095,-64.44235011475939,-99.88301119571605,54.35563262296261,-54.355632622962595,324.4218471702673
-112.55141288047048,-97.72388377474027,-63.592622067758214,-99.93118683893206,52.94882091734483,-52.94882091734483,325.25268716258176
-113.17888710931757,-98.72327782499536,-62.74742288470851,-99.9394050255086,205.523429349335,194.476570650665,326.1036190415181
-113.79772241216281,-99.72190164883303,-61.88353028452418,-99.86238238376546,49.19567970609375,-49.195679706093706,326.973823452787
-114.40902365114192,-100.72091972049114,-61.13012389791109,-99.9018071658119,46.99213711444436,-46.99213711444433,327.8625210438442
-115.01317630480187,-101.72028696155746,-60.4152653659958,-99.9367241066324,44.50522137866464,-44.505221378664615,328.7688140626892
-115.61060538597438,-102.71995675459966,-59.74290811725109,-99.96697930422036,41.73161525155587,-41.73161525155587,329.69168911307594
-116.20135953621896,-103.7191775551658,-59.07541502445724,-99.92208005661337,187.23616283651293,212.76383716348712,330.63003341364345
-116.7861317784241,-104.71820908906807,-58.47722422051531,-99.90315339022676,35.24784958871357,-35.24784958871356,331.5826221977493
-117.36575918481896,-105.71750320032369,-57.96274063948549,-99.92941112556154,31.637804037729996,-31.637804037730003,332.5482266588199
-117.94082594057366,-106.71701972029302,-57.506675575470226,-99.95165199693345,27.756406398855116,-27.756406398855095,333.5254798550358
-118.51195279063478,-107.71671834405737,-57.11268500611236,-99.96986237643519,23.614755732795132,-23.614755732795132,334.5129296695473
-119.0797954176586,-108.71655866342282,-56.78426270238156,-99.98403193654477,19.226825321793978,-19.22682532179395,335.5090425690622
-119.64504257069564,-109.71650020852455,-56.52471530370296,-99.99415451017397,14.609294286286653,-14.609294286286667,336.5122072781077
-120.20825189730785,-110.71621479784112,-56.32093266122072,-99.97145893165703,9.775691824737754,-9.775691824737754,337.5207366891107
-120.77042033002186,-111.71610282730006,-56.21684327140149,-99.98880294589442,4.762920303867322,-4.7629203038673324,338.5328773701268
-121.33230943364927,-112.71610116299479,-56.18891036274009,-99.99983356947318,-0.4190264600953376,0.4190264600953223,339.54682336472825
-121.8946408654703,-113.71603310663717,-56.23314318210163,-99.99319436423752,-5.743323078276843,5.743323078276827,340.5606034803551
-122.45823095945248,-114.71585350902684,-56.35900939821839,-99.982040238968,-11.182812536301705,11.182812536301691,341.5722130491772
-123.02391279897583,-115.715514969204,-56.56818395233469,-99.96614601771569,-16.71156979505022,16.71156979505022,342.579676397959
-123.59253324224616,-116.71496718713082,-56.86204432703364,-99.94522179268264,-22.30376846661294,22.303768466612947,343.58097468557315
-124.16495003313847,-117.71415628730563,-57.241679089231056,-99.91891001748,-27.934253888180102,27.934253888180073,344.5740548629297
-124.74247086896442,-118.71378872443388,-57.75208358259549,-99.96324371282576,-180.10232723137392,-219.89767276862608,345.5568479447441
-125.32578255477391,-119.713469133104,-58.33116858094844,-99.96804086701134,-39.31078315909438,39.31078315909438,346.5272818939501
-125.91560782854184,-120.71285936926678,-58.982527376792234,-99.93902361627784,-44.94921776812185,44.94921776812189,347.4832030394783
-126.51282491502454,-121.71188062381464,-59.72170864827008,-99.90212545478501,-50.54690867692253,50.54690867692254,348.42246076318236
-127.11831229208092,-122.71044646151817,-60.548737705638416,-99.85658377035423,-56.09049236106318,56.09049236106318,349.34289287209407
-127.72740943045042,-123.69949416762853,-60.90971383695056,-98.90477061103566,91.99032648177945,308.00967351822055,350.24093639409216
-128.32729849759508,-124.65774994496374,-59.98890671446551,-95.82557773352056,92.3022003203268,307.6977996796732,351.0955188418808
-128.91791062976617,-125.58528265727251,-59.06121321710869,-92.75327123087736,93.35088165570188,306.6491183442981,351.90026632850504
-129.49910827581692,-126.48222985570163,-58.11976460507487,-89.69471984291123,95.03738020278286,304.96261979721714,352.6556623319826
-130.07069480310247,-127.34878817289595,-57.15865272855399,-86.65583171943197,97.26735787517798,302.7326421248221,353.36247654016756
-130.6324237742653,-128.185204046213,-56.172897116283195,-83.64158733170285,99.95297302106445,300.0470269789355,354.0217484248904
-131.1840071915973,-128.99176547336086,-55.15834173319786,-80.6561427147883,103.01409775096971,296.9859022490303,354.63471062481204
-131.72512322499568,-129.76879428444232,-54.111603339840855,-77.70288110814533,106.37882665323123,293.62117334676884,355.2027831289566
-132.25542289774114,-130.51663945617673,-53.02996727454506,-74.78451717344105,109.9835731984896,290.0164268015105,355.7275178967599
-132.77453606866908,-131.23567112972864,-51.91131709279463,-71.90316735519153,113.77278278917305,286.22721721082684,356.2105813982093
-133.28207663626583,-131.92627540661178,-50.754056759673624,-69.06042768831253,117.6984154264813,282.3015845735187,356.65372828800224
-133.77764698110423,-132.58884990625324,-49.557034483839175,-66.25744996414697,121.71926518120941,278.2807348187905,357.0587751862955
-134.26084170608644,-133.2238000257509,-48.31947249821981,-63.49501194976635,125.80018585445481,274.1998141455452,357.42757763492654
-134.73125098808538,-133.83153558823182,-47.04092819989483,-60.773556248091346,129.91132259871247,270.08867740128755,357.7620277511084
-135.18846328552024,-134.4124681352768,-45.72122974348697,-58.09325470449927,134.0273136625711,265.9726863374289,358.0640279484526
-135.63206766996245,-134.96700859531447,-44.36043844421969,-55.4540460037665,138.12655294141715,261.87344705858294,358.3354823307606
-136.0616558490891,-135.49556526066766,-42.95881791266608,-52.855666535320125,142.19051602256357,257.80948397743646,358.5782888380948
-136.47682385891702,-135.9985420953196,-41.5168009827912,-50.29768346519494,146.20313683881324,253.79686316118682,358.79432713045003
-136.8771735955211,-136.47633720319538,-40.03497366040887,-47.779510787577244,150.1502858018934,249.84971419810665,358.98545488639553
-137.26231414669743,-136.92934149649892,-38.51405511763346,-45.300429330352614,154.01930406640028,245.98069593359972,359.153499234284
-137.63186301168284,-137.35793747599337,-36.954886498541065,-42.85959794944507,157.79862462322137,242.20137537677863,359.3002517102238
-137.985447193131,-137.76249813902507,-35.35841814481534,-40.45606630317068,161.47744794261473,238.5225520573852,359.4274610780266
-138.32270426287798,-138.14338591375795,-33.72570697469842,-38.08877747328756,165.0455088087641,234.95449119123583,359.53683036573113
-138.64328337720067,-138.50095164391513,-32.057911432269,-35.75657301571696,168.49289062350294,231.50710937649706,359.63001160103335
-138.94684621950321,-138.83553364609244,-30.356284230254776,-33.458200217731154,171.80987452754044,228.19012547245956,359.70859936775264
-139.2330680270759,-139.14745668299963,-28.622180757266875,-31.192303690719093,174.98690579913358,225.0130942008663,359.774130478379
-139.5016384765247,-139.43703107803069,-26.857044944882027,-28.957439503104,178.0144916382285,221.9855083617715,359.8280743264044
-139.75226267588528,-139.70455172314996,-25.062419936057434,-26.752064511928364,180.88325809541826,219.11674190458174,359.8718329684951
-139.9846620786042,-139.9502971649109,-23.239940271893346,-24.574544176092488,183.58394256524176,216.4160574347582,359.9067342185319
-140.1985753978255,-140.17452869016947,-21.39133192212857,-22.423152525857258,186.10745222937294,213.89254777062706,359.9340279862992
-140.39375950967545,-140.37748942279936,-19.518411184995898,-20.296073262989978,188.44494216390748,211.55505783609246,359.9548823477963
-140.56999032599742,-140.55940345095723,-17.623081632198122,-18.191402815787868,190.5879006996613,209.41209930033875,359.97037933772856
-140.72706361471813,-140.72047500671638,-15.707328872072255,-16.107155575913772,192.52822843921348,207.47177156078646,359.98151068600026
-140.86479579249178,-140.8608876734226,-13.773217777363453,-14.04126667062275,194.2583545631547,205.7416454368453,359.9891745224752
-140.9830246497493,-140.98080366064494,-11.822885725753018,-11.991598722233402,195.77132554572512,204.228674454275,359.9941716250676
-141.08161001046855,-141.08036314440554,-9.858536071925588,-9.955948376060924,197.0609010485155,202.9390989514845,359.9972022455776
-141.16043431664323,-141.15968368271072,-7.882430617468246,-7.932053830518403,198.121642825297,201.87835717470307,359.9988632378974
-141.21940312948425,-141.21885971434958,-5.896881284100724,-5.917603163886142,198.94899665432,201.05100334568,359.9996455520156
-141.25844553730593,-141.25796215100777,-3.904240782168038,-3.9102436658188533,199.5393570666578,200.4606429333422,359.99993210914516
-141.27751446639087,-141.2770380664027,-1.9068929084942758,-1.9075915394925453,199.89012365985985,200.10987634014015,359.9999961439646
